id,FT0000,FT0001,FT0002,FT0003,FT0004,FT0005,FT0006,FT0007,FT0008,FT0009
5bcafd79412fef5e704b1bcf85a4b324,0.003031,0.003031,0.003031,0.003030,0.003030,0.003030,0.003030,0.972725,0.003030,0.003030
3d025a6800922a8e7bac6a83441a1bf6,0.003334,0.003334,0.003334,0.003334,0.003333,0.003333,0.003333,0.969998,0.003333,0.003334
40493515fe3b9400bfbf93dfaa8125c7,0.774988,0.025003,0.025001,0.025002,0.025001,0.025000,0.025001,0.025002,0.025002,0.025000
3a075974164ae19f07deded82132f4bf,0.819996,0.020000,0.020001,0.020001,0.020000,0.020000,0.020002,0.020000,0.020000,0.020000
e3f127da90423b2ef4c100eeb75aaa36,0.025000,0.774971,0.025009,0.025004,0.025006,0.025003,0.025002,0.025000,0.025005,0.025000
c2a100d958411b111a274c79565f97c4,0.001852,0.001852,0.001852,0.983332,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852
fea24b73fbdaab175bef9e87ce17ea32,0.002273,0.002273,0.002273,0.979544,0.002273,0.002273,0.002273,0.002273,0.002273,0.002273
96b273316f2bf1272f2c3c5fbbe1e9f5,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
0d015213eb4caa94df4e527395853c71,0.003125,0.003125,0.003126,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
fbcc5d28f77f8ba5c7c2e9a4ed8a8f96,0.819996,0.020000,0.020001,0.020001,0.020000,0.020000,0.020002,0.020000,0.020000,0.020000
c383b9699faec57e54120b5bc50ddd64,0.003126,0.003126,0.003125,0.003125,0.003125,0.003125,0.003125,0.971870,0.003126,0.003125
758bb9042619e21553aa37a0c736cff2,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
f0cc319d156c7e120b11c4c052d1d681,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004168,0.004167,0.962497
64cf10056764ccf940bac49418ee40c5,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704
657c26eaa77d829663abea58080a40ff,0.774988,0.025003,0.025001,0.025002,0.025001,0.025000,0.025001,0.025002,0.025002,0.025000
3935a282377b69351ba285cee956edf9,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
4a7d12b865711aa8e74247fb87e650f3,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
65dcfbab4fd1fa10802ef9d98e2772f8,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
b8e046eb33657faeb1141aaf53c84fc5,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
60c3ca981cfc727d7b383b406aa6f765,0.002382,0.978569,0.002381,0.002381,0.002381,0.002381,0.002381,0.002381,0.002381,0.002381
f9827c54f1d94dfdac11e70154145f9a,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
5f87e06b58ddfef5bcc95f69f47ad026,0.003031,0.003031,0.003031,0.003030,0.003030,0.003030,0.003030,0.939329,0.036427,0.003030
1942012b1178a7f20af18c9e6bdae5ba,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
274141fde85b3b9e323681984beb503d,0.005885,0.005884,0.005884,0.248142,0.005883,0.195866,0.005885,0.005884,0.514804,0.005883
aa9357f469b44114e6083e71f56adda8,0.002273,0.002273,0.002273,0.979544,0.002273,0.002273,0.002273,0.002273,0.002273,0.002273
a881503588f49a21c8e2f1a31e235f68,0.005883,0.005883,0.005883,0.005884,0.005883,0.005883,0.005883,0.005883,0.005883,0.947052
950204a7bde831a0282b702c2f728a9b,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.967855,0.003572,0.003572
5dfdcb3ca487932d3fddc2fa748f7c25,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
a0b5d80db1b306311aa6fc4e28f473ba,0.050000,0.050008,0.050000,0.050000,0.549964,0.050016,0.050006,0.050000,0.050006,0.050000
ee3427b601db8521a86bc2d410b4e665,0.127004,0.800261,0.009091,0.009093,0.009092,0.009092,0.009092,0.009091,0.009092,0.009092
a2476faae2dc003858d938c716e28b9f,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
a1bbf9ce0df2c546526fde1d41dbcbf4,0.005000,0.005001,0.005001,0.005001,0.005000,0.005001,0.954996,0.005001,0.005000,0.005000
3c9c40f71fee11c903acb15ef7d3d813,0.004763,0.494999,0.004763,0.004763,0.004763,0.004763,0.004763,0.004763,0.466899,0.004762
3bd5d8153821bd2f15b82980f00562ce,0.002083,0.002084,0.002083,0.002084,0.002083,0.981248,0.002084,0.002083,0.002084,0.002084
bcaf5de68927ebd72102d805b0b04725,0.033342,0.033351,0.033350,0.033342,0.033335,0.033354,0.699860,0.033366,0.033339,0.033361
656930e3d6f3549c9dd491133673365c,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.967855,0.003572,0.003572
054f9c0b350a0efd5d78739ce18bebfc,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
498b17ff7a2dc1334032045964489b14,0.002174,0.002174,0.980433,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174
7b76bb7aa5a143e812c1f2f252191da0,0.050000,0.050001,0.050000,0.050000,0.549995,0.050000,0.050004,0.050000,0.050000,0.050000
9abc6223bb6737a7c74ff5f0295d90b1,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.700000,0.033333
7c804204f7b65b6074c494593a3261f4,0.025003,0.025001,0.025002,0.025006,0.025000,0.025000,0.774988,0.025000,0.025000,0.025000
1459ecd278a0d5cd14773d246ec1a99e,0.005884,0.849710,0.005883,0.103223,0.005883,0.005883,0.005885,0.005883,0.005883,0.005883
5b02fb6f853dc1255efa7584bdefd394,0.002083,0.002084,0.002083,0.002084,0.002083,0.981248,0.002084,0.002083,0.002084,0.002084
3d1f05249257824e38fca7c7a5edac7a,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.967855,0.003572,0.003572
8e70757608a3722738fd97264d7c78d0,0.025000,0.025000,0.025000,0.025001,0.025000,0.025000,0.025000,0.025000,0.774996,0.025003
efdb12c27defefa42698d98ed7508b44,0.010007,0.909983,0.010001,0.010001,0.010000,0.010001,0.010000,0.010002,0.010002,0.010003
0b60b1e16cbdce19d3ee3987eb667027,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
3b8636fab9910118d743e62f48085301,0.113827,0.881703,0.000559,0.000559,0.000559,0.000559,0.000559,0.000559,0.000559,0.000559
719141576318b25241fd50172384ff99,0.007693,0.517715,0.007693,0.154973,0.273457,0.007695,0.007694,0.007693,0.007693,0.007694
d9882011814da560859d713fdcfeed65,0.968962,0.003449,0.003449,0.003449,0.003448,0.003449,0.003448,0.003449,0.003449,0.003449
e1c3af30ff037d32b9d30bae07587b3d,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
269d902776512c811e1f82c9901a70a9,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
6146b9a3a690596a04776268e2c4f904,0.002500,0.977495,0.002500,0.002501,0.002501,0.002501,0.002500,0.002500,0.002501,0.002501
8eff8d7e5ed845e59761a6c6f0ec7316,0.002565,0.562754,0.002565,0.002565,0.071709,0.002564,0.080772,0.002565,0.076218,0.195722
0dd3ce564bb022433bc685a15ebdfb3b,0.003448,0.003449,0.003449,0.003448,0.003448,0.003448,0.003448,0.968963,0.003448,0.003449
4ef8e88a554a1e181573497cc38a0c77,0.007144,0.007144,0.007144,0.007144,0.007144,0.935706,0.007144,0.007145,0.007143,0.007143
d3bd3fdff24508cd9fe8bbc75d3aa701,0.001852,0.001852,0.001852,0.983332,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852
ffb173656b16b1066100c4a34a931d5f,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226,0.970966,0.003226,0.003226
4403953dc53c7be72043915c15807abc,0.004349,0.880582,0.004348,0.004348,0.004348,0.004348,0.004348,0.004348,0.084632,0.004349
e013805e7c56157c3f162ed934a38087,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
1c311f91218a75932d1027eb5d920dc0,0.001613,0.284146,0.001613,0.430699,0.001613,0.001613,0.001613,0.001613,0.273863,0.001613
3cf4ab4ff23156ad95b47367f861774c,0.008334,0.008336,0.008334,0.924991,0.008334,0.008334,0.008334,0.008334,0.008336,0.008334
9d97c8279b4d0b16fba12c1c4f1e6105,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
43ffa7774297143b0ae6c849a62fb2a7,0.002041,0.981630,0.002041,0.002041,0.002041,0.002041,0.002041,0.002041,0.002041,0.002041
aa2b07e719d034cb46016d2f617f1d72,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
405a0ebc05cc2f7e500b47f8ab5fbf15,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.967855,0.003572,0.003572
196d7a8dac8e85efe91e1b117451be46,0.003125,0.003125,0.003126,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
6738aff71e428d644c8ec83bd3c13601,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
e88ecde336614c9bf4be4f5b76e5af5d,0.005263,0.005264,0.005263,0.005263,0.005265,0.005264,0.952625,0.005263,0.005264,0.005263
a45278778c7d9579bc5c4b8d255cd719,0.012500,0.012500,0.012500,0.012500,0.012500,0.012500,0.012500,0.012500,0.887499,0.012501
3c87a9032452fc9ed40f8b7c82b62dde,0.005263,0.865841,0.005264,0.005264,0.005266,0.005265,0.005265,0.092044,0.005264,0.005264
c0e83844aae8ca6e4632780476dfe08c,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
8b5d27a3e7af0e3a9cc009f1916cb259,0.010003,0.909977,0.010004,0.010002,0.010002,0.010003,0.010003,0.010001,0.010005,0.010001
f69530f4b73cc27d66f749c20050fba8,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226,0.970966,0.003226,0.003226
e48d0bef64277fc944473aec557ae46a,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.967855,0.003572,0.003572
b5c158eafe9d90302e92739996be417c,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
897652c84eadabae587aaa8c3436a2dc,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
7bba760017f3a59018c49d9724f73c04,0.004000,0.004001,0.004000,0.826307,0.004000,0.004000,0.004000,0.004000,0.004000,0.141690
e96cd7c7f546bc3b499c567b5fa72933,0.012501,0.887484,0.012500,0.012503,0.012502,0.012501,0.012504,0.012500,0.012504,0.012501
aadeae2018b74fb60e498d97245273d7,0.774988,0.025003,0.025001,0.025002,0.025001,0.025000,0.025001,0.025002,0.025002,0.025000
949f08b8cadb68d5510fe6169068d2e5,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
163299ddb4a964c17f8b341bc03a29de,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
ae7b248711d17cd2bcd48b8e68b3ead7,0.003031,0.003031,0.003031,0.003030,0.003030,0.003030,0.003030,0.972725,0.003030,0.003031
8b1fbd337ef40e871cc43f79b34d913e,0.005883,0.243922,0.005884,0.397625,0.084865,0.005883,0.005883,0.238287,0.005884,0.005883
3f8d3cc0fee6bc3a6c78eeaf57a7f393,0.005883,0.947049,0.005884,0.005884,0.005884,0.005883,0.005883,0.005885,0.005883,0.005883
8693e697198b26bbac69c261897de799,0.001852,0.001852,0.001852,0.983332,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852
5c784c1ff0778197c5ad375410c7af01,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
e9c49566e86daddb00b3b433dc4cebf5,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
fd8c2315666aa2c20674be446319543e,0.001852,0.001852,0.001852,0.983332,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852
664b5fb0b9f169efd95c01f24d125413,0.002273,0.002273,0.002273,0.979544,0.002273,0.002273,0.002273,0.002273,0.002273,0.002273
eda719ee39c5fd9943515f7180a0508b,0.003126,0.003126,0.003126,0.003125,0.003125,0.003125,0.003125,0.971868,0.003127,0.003125
187987d0c0e5421e58dfc2dfa1d8617d,0.001588,0.902819,0.001588,0.001588,0.001588,0.084480,0.001588,0.001587,0.001588,0.001588
9db129af78b7a9752dd6da4db971be11,0.003126,0.812873,0.003126,0.091804,0.003125,0.003125,0.003125,0.003127,0.003126,0.073442
b8b71e701efb8303a1cde2b8fa1e66ac,0.001667,0.849949,0.001667,0.001667,0.001667,0.001667,0.136715,0.001667,0.001667,0.001667
d674c802252ad5325a1ba0394dafe0cc,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
cd32808610f681f26aa3117906b11b5f,0.005264,0.005264,0.005265,0.005263,0.005264,0.209473,0.748415,0.005266,0.005264,0.005264
c3c615eaa173ff632695d401f882adbb,0.009092,0.009093,0.009095,0.009094,0.009095,0.009091,0.009093,0.009092,0.918163,0.009091
2f0a8e6ea8e0118dc32e0594f597d929,0.002000,0.936843,0.002000,0.002000,0.002000,0.002000,0.024620,0.002001,0.024535,0.002000
aaf94658fc464170c27908cca5d01921,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.967855,0.003572,0.003572
4abae26ca3d2f6b8db866650188a080f,0.033337,0.033341,0.033338,0.699957,0.033337,0.033340,0.033339,0.033333,0.033341,0.033338
fd04307ccf90b11ec6b315dfcc32c1a1,0.001923,0.001923,0.001923,0.001923,0.001923,0.982690,0.001923,0.001923,0.001923,0.001923
2b509d5084021763c00c76c7ac4ec563,0.009091,0.009092,0.009091,0.009092,0.009092,0.009092,0.009092,0.009092,0.009092,0.918173
ac837e30f34dd60f6d0d82425d7e4d47,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
bcafce28a0c37cd3fe2a37fbef02fe8c,0.005883,0.005883,0.005883,0.005884,0.005883,0.005883,0.005883,0.005883,0.005883,0.947052
84b62521d66bf1c57dd86746a4f08e92,0.001852,0.001852,0.001852,0.983332,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852
f0fca76a19b5557828ae79fb0a3e2a97,0.002222,0.002222,0.979998,0.002222,0.002222,0.002222,0.002222,0.002223,0.002222,0.002222
f2e25d84c7e64102ee2ef974b060a567,0.001923,0.665654,0.001923,0.001923,0.001923,0.001923,0.001923,0.001924,0.318959,0.001923
2d12617ca92cb4c57f053b3e7d530a8d,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
e4f93c14225ddaaa9bf18fe36e139394,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
66a4828a9df565252ad1aa47d7c8450a,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.700000,0.033333
7bc7bdf311566adaa17df0187f59a890,0.012502,0.012503,0.012506,0.012501,0.012509,0.012500,0.454819,0.012505,0.445151,0.012505
9616f16e1466c9fdf46616760435a5a6,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.700000,0.033333
b5427ec5f07902a52b8fa9a60b5f2789,0.366665,0.033336,0.033333,0.033333,0.033333,0.033333,0.366666,0.033333,0.033333,0.033333
9e511fc57c3d5206eb5ef92521103205,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
b98c0a9dfcdebc38cbb0b6831eddd240,0.004763,0.004764,0.004763,0.004763,0.498619,0.004763,0.004764,0.004763,0.004763,0.463277
b9d47d3f039ffd5b9945a6073325e886,0.005883,0.795249,0.005883,0.005883,0.157687,0.005883,0.005884,0.005883,0.005883,0.005883
ee014d542570d0d85afadca5ee9259ba,0.029860,0.929401,0.001755,0.028456,0.001755,0.001755,0.001755,0.001755,0.001755,0.001755
c21062e44b2c9f62b7fcab44f46793e1,0.006668,0.006669,0.006668,0.006668,0.006667,0.006667,0.939991,0.006668,0.006667,0.006667
209129696cb4b2e1bb9fc4eca9adc1d6,0.005884,0.634756,0.005885,0.005885,0.005883,0.005883,0.318172,0.005883,0.005885,0.005883
2e357b4d146792c18845fe41a305b6f4,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.967855,0.003572,0.003572
9421bf80f138b512cee2aead327e9a5f,0.003846,0.003846,0.003847,0.003846,0.003846,0.003846,0.003846,0.965382,0.003846,0.003846
a2530680f230d55f3586c7ddded8ef5a,0.002941,0.002941,0.002942,0.002941,0.002941,0.002941,0.002941,0.973527,0.002941,0.002941
ad42198a6c58db3fc7d16492ba182388,0.001852,0.001852,0.001852,0.983332,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852
5d6465cd41e370c38f9eae3a07caa7fd,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.700000,0.033333
c71e59d1d986e732c7a786bef651763d,0.008333,0.008334,0.008333,0.008333,0.924999,0.008333,0.008333,0.008333,0.008333,0.008334
38e268043c3c8d511515f8add3623b39,0.001352,0.908329,0.001352,0.001352,0.001352,0.080858,0.001352,0.001351,0.001352,0.001352
3288099e762d0e889ba71cec185810c0,0.054813,0.688380,0.084079,0.003227,0.003226,0.053576,0.103020,0.003227,0.003227,0.003226
1a85be1765cc66244af19e91aa0524e7,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
421290fd793724c1b522b4b6fedda2b3,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125
b3e65d7b94df864f52dc6d62ec9b859f,0.016667,0.849955,0.016674,0.016667,0.016671,0.016674,0.016677,0.016677,0.016670,0.016668
3ae6cc2d525fe4a34e937426e17c687b,0.003450,0.003449,0.003449,0.968957,0.003450,0.003449,0.003449,0.003449,0.003449,0.003449
599a937aa0df1e9684c8d29f34e683ff,0.007143,0.007143,0.007143,0.007143,0.935714,0.007143,0.007143,0.007143,0.007143,0.007143
48b928d716780082abd691ce0d46ed04,0.001924,0.937400,0.047213,0.001923,0.001923,0.001923,0.001923,0.001923,0.001923,0.001924
e9730c2d34cca2c91ded72a8900ed7ed,0.001852,0.001852,0.001852,0.983332,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852
441867138fde60f8f6383a7473495bb7,0.002501,0.002501,0.086723,0.202311,0.693462,0.002501,0.002501,0.002500,0.002500,0.002500
7958da9dcacf7c39886f9efe84d6b631,0.014286,0.014292,0.014286,0.014296,0.014288,0.014291,0.014288,0.014286,0.871387,0.014300
439344aba3a843b9d5a999e582f64a37,0.033333,0.033338,0.033333,0.033337,0.033333,0.366667,0.033333,0.033333,0.033346,0.366646
a21c37f11904d904a081f3af5bab7801,0.007144,0.007145,0.007144,0.007144,0.007143,0.007146,0.007143,0.160440,0.782408,0.007143
c25e5d611cc6769814b5b269b973dd09,0.002128,0.506452,0.046362,0.143615,0.002128,0.290803,0.002128,0.002129,0.002128,0.002128
9f7407ca09615b65648ebeb8ad1ddd7d,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226,0.970966,0.003226,0.003226
11eae39da8ff9abc9a426f238466a8b0,0.002703,0.733658,0.002703,0.244716,0.002703,0.002703,0.002703,0.002703,0.002703,0.002703
461a5c8f06606bd12c1927338f01158f,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226,0.003226,0.970966,0.003226,0.003226
7e5324fdbf7c8697344845ef369c5c82,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.004000,0.963998
20763d1f7cf9e083328875b0216476ce,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704
503fc1a52c5d87750a9a2109d6881b5e,0.005883,0.947049,0.005883,0.005883,0.005885,0.005884,0.005883,0.005883,0.005884,0.005884
ab5f898b9bc394ebac5682ec6e148e68,0.003031,0.003031,0.003031,0.003031,0.003030,0.003030,0.003030,0.972725,0.003030,0.003030
6adf026330230ee3ec7570e215bdf093,0.000893,0.000893,0.000893,0.000893,0.000893,0.000893,0.000893,0.000893,0.000893,0.991963
eddd99beeef4ffb59811f427672a29eb,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000,0.050000,0.050000,0.050000,0.050000
3f1c4e199abcfc95697619031a0c1332,0.010000,0.595371,0.010001,0.010002,0.010001,0.010001,0.010000,0.010001,0.196931,0.137691
fe0b1c96b9c1325d2f5117a955317965,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572,0.967855,0.003572,0.003572
6bce00d019f51c1eca055330561c0643,0.009091,0.009092,0.009091,0.009092,0.009092,0.009092,0.009092,0.009092,0.009092,0.918173
80879f29f8d4c3fb836c7f4a3812fd95,0.033344,0.033346,0.033340,0.033341,0.033338,0.033337,0.033337,0.699935,0.033340,0.033341
4bc2798877e12853d33c516cd1634c32,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704
