X.sales,cdate,fee1,fee2,fi1,fi2,fi3,fi4,fi5,fi6,fi7,FT0000,FT0001,FT0002,FT0003,FT0004,FT0005,FT0006,FT0007,FT0008,FT0009
1.0,18012.925813531783,750.0,1000.0,15.0,15.0,152.38,0.0,54.333333,171.96,128.293333,3.832181,-4.304415,-0.619819,1.326874,0.361162,0.663979,0.549235,-0.556738,-0.401989,-0.14248
1.0,18012.92595897631,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058289,-0.182833,-0.059167,-0.126224,0.108196,-0.012244,-0.06721,-0.077155,-0.201447,-0.014414
12.0,18262.55761316048,0.0,250.0,15.0,15.0,45.462222,0.0,49.626667,51.88,55.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,18796.961177796344,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222694,0.617872,0.280297,-0.159015,0.998408,-0.43894,-0.338532,0.394374,0.842786,-0.701722
7.0,18262.55761316048,0.0,250.0,15.0,15.0,147.82,0.0,115.471111,61.324444,159.484444,11.607369,3.774597,-2.405468,0.593921,0.392078,-0.665561,1.717069,1.86286,-0.050491,0.268395
1.0,18012.925943225175,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.579864,0.72243,-0.739328,-0.391427,0.65735,-0.352319,0.653783,-0.280836,0.881382,-0.299038
1.0,18894.98073018872,250.0,500.0,11.0,15.0,63.372727,0.0,74.612121,93.745455,35.078788,3.814428,0.434165,1.935578,0.934768,0.235389,-0.491052,-0.977939,0.058941,0.242918,-0.879585
1.0,18214.74972403816,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01283,0.009256,-0.0324,0.034392,-0.059078,-0.077856,-0.0656,-0.033237,0.008521,0.054276
1.0,18415.04798372132,1000.0,1250.0,15.0,15.0,193.675556,0.0,170.684444,163.626667,185.391111,2.16319,-0.576703,0.037673,0.522689,0.186154,-0.279545,0.072686,-0.221574,0.672868,0.128523
5.0,18837.949480164098,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041758,-0.199366,-0.109143,0.294996,0.08416,0.183959,0.155944,-0.17393,-0.146071,-0.065258
1.0,18024.916392158037,0.0,250.0,10.0,15.0,87.735,0.0,38.366667,33.88,23.693333,3.02823,0.509,-1.624915,-2.713152,-5.560912,1.028507,2.245462,-2.312294,-1.424191,-1.919221
2.0,18741.514163835127,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13204,-0.157896,-0.041792,-0.047748,-0.088627,0.133503,-0.200535,-0.073606,0.271279,0.154573
1.0,18012.925800391353,300.0,550.0,15.0,15.0,148.986667,1.0,79.928889,105.951111,166.186667,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0,18278.37077152999,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.494563,-2.487546,0.292016,-2.122086,0.33496,2.997154,-3.08048,0.426317,0.684134,0.4573
1.0,18278.37077152999,750.0,1000.0,15.0,15.0,91.395556,0.0,64.417778,114.471111,95.297778,6.903457,-0.175913,0.265712,-1.752881,1.513051,1.751838,-1.800319,-1.122426,0.943486,-1.107664
2.0,18024.916392158037,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.990491,0.697572,-1.521756,-2.991625,-5.636526,0.844463,2.09268,-2.161855,-1.275818,-1.869034
5.0,18027.19416748293,250.0,500.0,14.0,15.0,172.590476,30.0,202.771429,46.671429,186.7,4.929962,2.295973,-3.520361,0.089385,0.795711,-3.135433,1.212455,1.176633,-0.143107,-1.176549
38.0,18214.74972403816,0.0,250.0,15.0,15.0,50.618889,0.0,58.435556,52.328889,34.4,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0,18213.12618114868,0.0,250.0,15.0,15.0,144.373333,11.0,108.284444,112.973333,101.235556,0.228744,-0.080695,-0.15897,-0.209334,-0.571268,0.248367,-0.010347,-0.438536,0.621642,0.162175
1.0,18531.72837221235,0.0,250.0,10.0,15.0,112.595,12.0,88.713333,81.733333,37.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,18012.925720918505,0.0,250.0,15.0,15.0,79.83,0.0,81.835556,90.875556,24.2,0.514172,-0.306615,-0.62143,0.420254,-0.08749,0.086237,-0.008325,0.159922,0.010067,-0.282014
2.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.323426,-3.925075,0.639292,-1.543859,-0.173197,-1.103843,0.157618,0.497899,0.188018,0.24101
1.0,18012.925813531783,750.0,1000.0,15.0,15.0,80.471111,0.0,95.022222,108.342222,42.2,3.85078,-4.307908,-0.605566,1.354822,0.386035,0.690757,0.613028,-0.571886,-0.407311,-0.119277
1.0,18012.925813531783,750.0,1000.0,15.0,15.0,68.356667,0.0,92.066667,83.933333,57.293333,3.838025,-4.331817,-0.63528,1.368567,0.372459,0.691348,0.572858,-0.57895,-0.423503,-0.15069
1.0,18012.925941309222,750.0,1000.0,15.0,15.0,117.547778,0.0,138.586667,116.462222,102.684444,2.194088,0.144543,-1.299911,0.763536,-1.290132,0.274331,-0.124144,3.19793,-1.447012,0.838895
2.0,18039.456433859883,350.0,600.0,10.0,15.0,127.105,21.0,90.84,103.593333,73.28,2.415787,-0.30036,0.148678,0.882807,-0.617932,0.217209,-0.447935,-0.078824,-0.082087,0.06296
1.0,18012.925810142464,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.660008,0.199144,-1.737943,0.359143,-0.270666,0.433652,-0.106938,1.416474,0.061264,0.920126
1.0,18072.161394773,0.0,250.0,11.0,15.0,225.834848,75.0,204.6,203.957576,239.781818,3.895636,0.043266,-1.201775,0.520227,-1.797654,1.628744,-1.176314,-1.930736,1.571154,4.270624
1.0,18193.65941693156,199.0,399.0,15.0,15.0,103.324444,2.0,85.888889,128.671111,95.413333,4.52476,1.135556,1.140451,0.220383,0.326614,0.045345,-0.054622,0.67465,-0.114815,-0.620816
4.0,18012.925813531783,750.0,1000.0,21.0,15.0,82.515344,1.0,80.196825,83.339683,84.009524,3.833817,-4.312662,-0.624283,1.338907,0.364774,0.671778,0.55624,-0.564399,-0.408033,-0.14504
1.0,18012.925800391353,300.0,550.0,15.0,15.0,92.03,0.0,104.826667,102.626667,91.062222,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0,18899.076164831644,500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.394344,1.160738,0.682562,-0.67869,-0.079461,1.254456,0.65117,0.314529,0.01318,0.205132
2.0,18635.82842948528,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.795935,-0.806538,0.589305,0.868484,0.510483,-0.141903,-0.917412,0.203658,1.113646,0.034335
2.0,18278.37077152999,750.0,1000.0,15.0,15.0,156.288889,0.0,130.275556,179.195556,227.417778,4.516435,-2.525109,0.307518,-2.313879,0.348973,3.383946,-3.523432,0.497118,0.780851,0.538089
2.0,18012.92581321874,1250.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40641,-0.394111,-0.39292,-0.686573,-0.299191,0.419596,-0.148613,-0.392514,0.015303,-0.376239
74.0,18034.032852947385,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049385,-0.184387,-0.002044,-0.018396,0.02162,-0.06204,0.113675,-0.013878,-0.008659,0.003363
2.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
3.0,18012.925720918505,0.0,250.0,10.0,15.0,127.133333,21.0,90.9,103.66,73.353333,0.543282,0.268978,-0.702868,-0.342922,0.121355,-0.22073,0.18551,-0.154445,0.008973,-0.040117
24.0,18536.808501615997,250.0,500.0,15.0,15.0,45.462222,0.0,49.626667,51.88,55.88,0.042153,0.02178,-0.021269,-0.064863,-0.071608,0.081877,-0.081121,-0.025947,-0.047046,-0.09204
1.0,18012.92572611019,500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.517081,0.480979,-1.15915,0.422297,-0.016028,-0.673232,-0.171233,0.619825,-0.192433,-0.574634
1.0,18012.925800391353,300.0,550.0,15.0,15.0,92.03,0.0,104.826667,102.626667,91.062222,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0,18012.925941309222,750.0,1000.0,15.0,15.0,140.711111,0.0,80.537778,183.853333,157.742222,2.192529,0.145398,-1.267074,0.74335,-1.251106,0.264579,-0.112968,3.068584,-1.378188,0.800022
2.0,18213.12618114868,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489896,0.18772,-0.541315,-0.340762,-0.394482,-0.022585,0.190856,-0.354548,0.400034,0.189497
2.0,18278.37077152999,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.514829,-2.52498,0.307139,-2.311391,0.350194,3.377283,-3.511489,0.495943,0.778792,0.542264
3.0,18012.925813531783,750.0,1000.0,15.0,15.0,50.113333,0.0,63.062222,53.92,49.577778,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
2.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32292,-3.924755,0.637764,-1.542051,-0.174484,-1.103674,0.157651,0.49796,0.188784,0.24013
1.0,18531.72837221235,0.0,250.0,15.0,15.0,118.386667,0.0,149.2,124.955556,134.604444,0.174932,-0.102808,-0.105598,-0.012034,-0.253511,-0.077544,-0.061583,0.038846,-0.055851,0.029846
1.0,18012.925941309222,750.0,1000.0,21.0,15.0,84.564021,0.0,93.539683,84.857143,75.295238,2.19261,0.142524,-1.284081,0.756489,-1.269215,0.259755,-0.137987,3.113413,-1.389966,0.776984
1.0,18133.267971688623,0.0,250.0,15.0,15.0,234.203333,66.0,202.568889,234.262222,244.982222,0.024495,0.021675,-0.07286,-0.031014,0.056071,-0.007593,0.001783,0.008134,0.025323,-0.02379
1.0,18772.74018218364,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75305,0.563127,0.980875,-0.069838,0.05995,0.379028,0.04459,0.00458,-0.177651,0.176667
1.0,18855.820499940164,250.0,500.0,15.0,15.0,106.173333,0.0,84.328889,93.671111,156.6,10.092209,2.844691,-2.440934,-0.441067,0.772605,-0.149885,0.089892,0.168494,1.787894,-1.153706
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,241.452222,0.0,240.906667,236.48,233.422222,3.836654,-4.318759,-0.626254,1.350495,0.367467,0.6786,0.558192,-0.571386,-0.413271,-0.151688
2.0,18889.45972378662,400.0,650.0,22.0,15.0,181.408081,1.0,220.951515,196.218182,127.054545,3.572854,-0.104834,-1.132204,0.607724,0.118614,-0.204509,-0.54377,-0.418163,0.157626,-0.05855
1.0,18618.14056556121,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991144,0.113001,0.366241,-0.003007,-0.68022,-0.088058,-0.120956,-0.346036,-0.146496,0.061441
1.0,18012.9259423736,250.0,500.0,21.0,15.0,121.477778,0.0,115.638095,102.863492,98.073016,0.009072,0.006833,0.000636,-0.006512,-0.002573,-0.003403,-0.045188,-0.019481,-0.070781,-0.044327
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,149.903333,12.0,107.551111,164.982222,72.08,3.326148,-3.941154,0.64715,-1.572782,-0.178286,-1.132487,0.162826,0.513717,0.194991,0.249291
2.0,18642.907837686387,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.302446,0.695234,0.615216,0.245127,0.16652,0.085289,-0.864046,-0.669244,-0.986365,0.578527
4.0,18820.84796025816,500.0,750.0,19.0,15.0,210.108772,22.0,208.821053,200.666667,175.947368,2.314437,-0.078539,-1.334581,0.548752,0.815755,-0.923766,-0.50891,-0.644852,0.371519,0.050669
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.832495,-4.30601,-0.620663,1.329169,0.361849,0.665531,0.550525,-0.558182,-0.403126,-0.142934
1.0,18012.925800391353,300.0,550.0,15.0,15.0,137.56,27.0,78.693333,93.04,131.862222,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,83.15,0.0,87.786667,52.546667,81.755556,3.844568,-4.364554,-0.651868,1.417081,0.38775,0.722229,0.601064,-0.611087,-0.445913,-0.162668
74.0,18039.456433859883,350.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439965,1.241945,1.655887,1.011767,0.213346,-0.47221,-1.155917,1.19695,0.176332,-1.813375
1.0,18012.925943225175,250.0,500.0,15.0,15.0,130.683333,0.0,4.297778,161.786667,101.648889,6.772115,1.889998,1.72259,0.053007,0.034106,0.172757,-0.224487,0.777275,-0.8326,0.699791
1.0,18012.92593901544,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0,18682.676647321816,750.0,1000.0,20.0,15.0,124.1175,0.0,59.563333,166.42,142.813333,0.971673,0.101497,0.52871,0.104919,0.282303,-0.20435,-0.202141,-0.022742,0.183202,-0.430771
1.0,18012.925813531783,750.0,1000.0,14.0,15.0,164.384524,31.0,217.87619,127.952381,56.890476,3.835527,-4.313746,-0.6302,1.339093,0.365806,0.678941,0.557322,-0.559485,-0.403387,-0.147299
2.0,18234.4572809017,500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.494303,1.8777,-5.129477,-2.400899,3.201091,-0.57929,-0.645994,-0.444304,-0.761056,-0.076512
2.0,18715.172546882244,1000.0,1250.0,19.0,15.0,167.083333,30.0,116.319298,148.010526,149.003509,3.247683,-1.115414,-1.599972,1.667317,-1.244093,-0.365782,-0.935479,1.051047,0.484012,-0.885531
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,154.872222,0.0,158.866667,159.84,168.848889,3.840334,-4.333894,-0.626311,1.31524,0.377794,0.759399,0.482073,-0.564121,-0.393864,-0.133558
1.0,18012.9258019558,1000.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184427,-0.262762,-0.323544,0.768655,0.234811,0.458581,-0.926291,-0.470514,0.455078,0.18186
76.0,18500.29425223061,600.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675555,0.08999,0.523651,0.065057,0.043713,0.02013,-0.226398,-0.038492,-0.260395,-0.050174
2.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.323182,-3.926278,0.638584,-1.544822,-0.174693,-1.106397,0.157949,0.499188,0.189265,0.240995
2.0,18683.705908163472,0.0,250.0,15.0,15.0,130.402222,0.0,154.568889,142.448889,139.311111,0.084095,0.082614,-0.024563,-0.036854,0.072843,0.058446,0.113723,0.024276,0.085504,0.013528
3.0,18715.172546882244,1000.0,1250.0,15.0,15.0,116.838889,0.0,122.44,109.48,93.951111,3.247683,-1.115414,-1.599972,1.667317,-1.244093,-0.365782,-0.935479,1.051047,0.484012,-0.885531
1.0,18727.6819174266,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047941,0.042861,0.001251,-0.006875,-0.021157,0.069851,0.033599,-0.00978,0.082086,0.052309
2.0,18012.925800391353,300.0,550.0,15.0,15.0,218.454444,0.0,209.88,211.382222,197.555556,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.0,18826.600306542823,500.0,750.0,15.0,15.0,126.94,9.0,115.288889,70.991111,66.48,0.366731,0.109313,-0.537852,-0.142334,0.199418,-0.455969,0.090817,-0.009077,-0.104728,0.035689
1.0,18012.925810142464,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366478,0.351419,-1.453228,-0.126351,0.167892,0.429008,-0.079932,0.863337,0.037353,0.946242
1.0,18012.92596812265,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.786343,0.193593,-0.572775,0.245151,-0.021348,-0.217451,-0.474227,0.565487,-0.271388,0.738812
1.0,18012.925943225175,250.0,500.0,15.0,15.0,140.445926,0.0,131.417778,165.017778,124.902222,1.237513,0.343442,-1.482698,-0.170046,-0.304428,0.009703,0.06412,0.130139,-0.420853,-0.306023
1.0,18305.192580210023,500.0,750.0,15.0,15.0,41.807778,0.0,63.524444,45.4,36.862222,26.316545,1.520689,-1.028333,3.679184,-3.518594,-1.151599,-4.770615,2.652304,3.605816,-9.481023
2.0,18012.925943225175,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173061,0.599326,-1.15666,-0.184005,-0.109605,1.099976,1.522203,0.362052,0.959927,0.051926
1.0,18012.92577284682,1000.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998672,0.278443,0.427077,-0.004713,0.018052,0.502585,0.242244,-0.040145,-0.261733,0.060255
1.0,18739.13778751207,300.0,550.0,11.0,15.0,79.706061,0.0,107.612121,81.478788,80.012121,0.000645,0.000383,-0.001572,0.000149,-0.000864,0.000683,-0.000164,0.000841,0.002671,-0.001391
2.0,18767.877377777622,300.0,550.0,15.0,15.0,154.057778,19.0,66.608889,131.528889,163.093333,1.047213,-0.070604,0.437953,0.003046,0.368724,-0.269861,-0.285305,-0.108623,0.115657,-0.47396
4.0,18012.925720918505,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514172,-0.306615,-0.62143,0.420254,-0.08749,0.086237,-0.008325,0.159922,0.010067,-0.282014
2.0,18039.456433859883,350.0,600.0,15.0,15.0,204.265556,85.0,197.968889,223.897778,140.195556,4.796946,1.280105,1.389117,-0.068181,0.094052,1.137755,0.563844,0.463583,0.162389,-0.550411
2.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
2.0,18012.925943225175,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.029001,1.939342,-0.910765,0.012665,-0.795968,-0.312173,1.406172,-1.444763,0.570299,0.11015
1.0,18012.925943225175,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009583,0.00594,-0.008384,0.011162,-0.01165,0.00363,-0.018517,0.0141,0.028015,-0.038833
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,83.794444,0.0,70.626667,90.457778,66.142222,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
1.0,18012.925941309222,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25518,0.172155,-1.48914,0.44776,-1.315382,0.50971,-0.42698,2.974051,-1.56572,0.563596
1.0,18012.925813531783,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
2.0,18012.925800391353,300.0,550.0,12.0,15.0,51.618056,0.0,80.844444,53.011111,24.927778,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0,18072.161394773,0.0,250.0,15.0,15.0,127.197778,0.0,14.484444,145.608889,93.697778,3.895636,0.043266,-1.201775,0.520227,-1.797654,1.628744,-1.176314,-1.930736,1.571154,4.270624
1.0,18199.13793425417,750.0,1000.0,21.0,17.0,67.97409,0.0,7.229692,3.501401,6.165266,0.581765,0.456977,-0.959052,-0.992734,0.330372,0.607942,-0.581788,-0.157397,-0.184667,-0.341013
1.0,18661.17915448719,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.377589,-0.127759,0.020067,-0.02079,-0.372409,0.038265,0.206145,-0.692364,-0.021583,0.4592
2.0,18214.74972403816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008848,-0.026752,-0.008566,-0.016266,0.011989,0.096946,-0.06705,-0.003012,0.01421,0.00993
3.0,18894.98073018872,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.314779,-0.007403,1.553212,0.95044,0.002863,-0.312446,-0.867151,0.275221,-0.076217,-0.673471
1.0,18012.925800391353,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0,18299.953164171504,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152907,0.128068,0.047816,0.1435,-0.073813,-0.17704,-0.017796,-0.10902,0.304196,0.104301
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,113.767407,0.0,147.524444,150.644444,43.133333,3.326276,-3.942327,0.648002,-1.574934,-0.178574,-1.134187,0.162763,0.51432,0.19544,0.249739
5.0,18012.925813531783,750.0,1000.0,10.0,15.0,133.966667,15.0,125.32,119.186667,50.733333,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
1.0,18214.74972403816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001009,0.001134,-0.002916,-0.002351,-0.003967,0.003081,0.001368,0.002934,0.004983,0.000582
122.0,18110.986915957543,250.0,500.0,15.0,15.0,74.544444,0.0,13.635556,10.791111,18.751111,6.177381,1.036048,0.507219,0.153658,0.198452,0.35334,-0.780119,-0.236354,0.172685,-1.198988
1.0,18012.92595897631,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016638,0.017843,-0.068208,-0.064123,0.077422,-0.025979,-0.086949,-0.076893,-0.183668,-0.045641
1.0,18012.925813531783,750.0,1000.0,15.0,15.0,145.613333,2.0,97.64,176.697778,162.502222,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
4.0,18012.925813531783,750.0,1000.0,15.0,15.0,107.313333,0.0,63.191111,59.355556,51.706667,3.842366,-4.343533,-0.630268,1.329606,0.38219,0.769017,0.489062,-0.573152,-0.402219,-0.136683
3.0,18593.665710255023,750.0,1000.0,15.0,15.0,94.478519,0.0,76.493333,116.546667,90.395556,2.453391,0.206666,-0.994284,0.39154,0.792827,-1.196348,-0.006125,0.016677,0.362783,-0.709213
1.0,18012.925813531783,750.0,1000.0,15.0,15.0,42.743333,0.0,55.453333,40.968889,23.973333,3.326148,-3.941154,0.64715,-1.572782,-0.178286,-1.132487,0.162826,0.513717,0.194991,0.249291
1.0,18012.925941309222,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.193059,0.1454,-1.274347,0.748586,-1.259175,0.266636,-0.114571,3.101897,-1.397443,0.813933
1.0,18213.12618114868,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907717,0.0343,-0.575748,-0.428029,-1.593332,0.596209,0.573764,-0.16755,0.828951,-0.112371
1.0,18012.925813531783,750.0,1000.0,21.0,15.0,112.077249,0.0,128.24127,128.409524,79.580952,3.324518,-3.922383,0.633691,-1.536326,-0.175919,-1.110763,0.156008,0.497149,0.189751,0.230381
2.0,18012.925813531783,750.0,1000.0,15.0,15.0,79.83,0.0,81.835556,90.875556,24.2,3.836831,-4.300114,-0.618027,1.328493,0.364207,0.664751,0.553951,-0.558898,-0.395144,-0.146308
2.0,18214.74972403816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001393,0.001243,-0.002187,-0.000472,-0.002431,0.001277,0.00022,0.001777,0.006698,-0.000758
