X.sales,cdate,fee1,fee2,fi1,fi2,fi3,fi4,fi5,fi6,fi7,FT0000,FT0001,FT0002,FT0003,FT0004,FT0005,FT0006,FT0007,FT0008,FT0009
1.0,18711.0,0.0,250.0,16.0,15.0,204.572917,90.0,183.8375,160.866667,218.5875,2.353264,0.004804,0.240183,0.227799,0.044548,0.361411,-0.809209,-0.314924,-0.225127,-0.686357
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.326276,-3.942327,0.648002,-1.574934,-0.178574,-1.134187,0.162763,0.51432,0.19544,0.249739
2.0,18012.0,750.0,1000.0,15.0,15.0,45.734444,0.0,67.351111,29.52,21.071111,3.84002,-4.332301,-0.625469,1.312959,0.377118,0.757843,0.480817,-0.562685,-0.392762,-0.133132
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842331,-4.342078,-0.629424,1.323364,0.381623,0.772882,0.480962,-0.569983,-0.397561,-0.135589
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.832181,-4.304415,-0.619819,1.326874,0.361162,0.663979,0.549235,-0.556738,-0.401989,-0.14248
3.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
8.0,18786.0,500.0,750.0,15.0,15.0,152.38,0.0,54.333333,171.96,128.293333,4.120177,0.249121,0.364383,1.00939,0.767966,-0.751582,-0.383607,-0.428835,0.620208,-0.385012
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322852,-3.924627,0.637633,-1.54165,-0.174345,-1.10333,0.157591,0.497638,0.188532,0.240107
2.0,18012.0,750.0,1000.0,15.0,15.0,45.462222,0.0,49.626667,51.88,55.88,3.839318,-4.33925,-0.63844,1.378909,0.376532,0.697706,0.579223,-0.588405,-0.42785,-0.153792
3.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200261,0.150828,-1.283611,0.761129,-1.278413,0.261603,-0.116031,3.137792,-1.410333,0.809402
1.0,18214.0,250.0,250.0,15.0,15.0,147.82,0.0,115.471111,61.324444,159.484444,0.006575,0.004564,-0.009994,0.016164,-0.030852,-0.038863,-0.034008,-0.021632,0.009863,0.027188
5.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50451,-4.234944,-0.097045,1.410987,0.426983,0.688294,0.35337,-0.624622,-0.675498,-0.173401
1.0,18012.0,0.0,250.0,11.0,15.0,63.372727,0.0,74.612121,93.745455,35.078788,0.543282,0.268978,-0.702868,-0.342922,0.121355,-0.22073,0.18551,-0.154445,0.008973,-0.040117
4.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118159,-4.449093,-0.913123,1.696595,0.056233,0.702878,0.449833,-0.270409,-0.375948,-0.284869
4.0,18835.0,400.0,650.0,15.0,15.0,193.675556,0.0,170.684444,163.626667,185.391111,1.438574,-0.138595,-0.104975,0.275773,0.205562,-0.221227,-0.635315,0.095232,0.183759,-0.518015
3.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322852,-3.924627,0.637633,-1.54165,-0.174345,-1.10333,0.157591,0.497638,0.188532,0.240107
1.0,18073.0,500.0,750.0,10.0,15.0,87.735,0.0,38.366667,33.88,23.693333,2.485497,0.859366,0.243367,-0.007486,-0.229273,0.478939,0.392269,0.596514,-0.390577,0.103145
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.323519,-3.924546,0.638365,-1.541853,-0.174923,-1.103572,0.155393,0.498621,0.188849,0.239191
2.0,18012.0,250.0,500.0,15.0,15.0,148.986667,1.0,79.928889,105.951111,166.186667,1.817485,0.217869,-0.317539,0.252399,-0.050552,-0.36369,-0.2064,0.335621,-0.054716,-0.456277
1.0,18012.0,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.0,18234.0,500.0,750.0,15.0,15.0,91.395556,0.0,64.417778,114.471111,95.297778,5.494303,1.8777,-5.129477,-2.400899,3.201091,-0.57929,-0.645994,-0.444304,-0.761056,-0.076512
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
1.0,18024.0,0.0,250.0,14.0,15.0,172.590476,30.0,202.771429,46.671429,186.7,2.987928,0.708736,-1.516271,-3.008431,-5.64149,0.833666,2.083686,-2.15113,-1.267769,-1.864683
2.0,18012.0,750.0,1000.0,15.0,15.0,50.618889,0.0,58.435556,52.328889,34.4,3.839592,-4.334183,-0.634925,1.373691,0.374261,0.69373,0.572181,-0.584667,-0.425039,-0.15609
2.0,18262.0,0.0,250.0,15.0,15.0,144.373333,11.0,108.284444,112.973333,101.235556,1.496656,-0.05945,-0.941233,0.070026,0.305731,-0.677249,-0.097094,-0.060197,1.030075,-0.386441
1.0,18406.0,300.0,550.0,10.0,15.0,112.595,12.0,88.713333,81.733333,37.96,0.303387,0.015579,0.005794,0.047339,0.223266,-0.212861,0.002092,0.029019,0.448595,-0.411338
2.0,18012.0,750.0,1000.0,15.0,15.0,79.83,0.0,81.835556,90.875556,24.2,3.84002,-4.332301,-0.625469,1.312959,0.377118,0.757843,0.480817,-0.562685,-0.392762,-0.133132
1.0,18012.0,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.0,18012.0,750.0,1000.0,15.0,15.0,80.471111,0.0,95.022222,108.342222,42.2,3.843043,-4.340078,-0.634811,1.322959,0.381037,0.771433,0.487365,-0.564126,-0.39305,-0.137342
3.0,18012.0,750.0,1000.0,15.0,15.0,68.356667,0.0,92.066667,83.933333,57.293333,3.842304,-4.350557,-0.641885,1.387686,0.38193,0.719983,0.572508,-0.595342,-0.431402,-0.156146
2.0,18012.0,750.0,1000.0,15.0,15.0,117.547778,0.0,138.586667,116.462222,102.684444,3.832181,-4.304415,-0.619819,1.326874,0.361162,0.663979,0.549235,-0.556738,-0.401989,-0.14248
1.0,18406.0,300.0,550.0,10.0,15.0,127.105,21.0,90.84,103.593333,73.28,0.303387,0.015579,0.005794,0.047339,0.223266,-0.212861,0.002092,0.029019,0.448595,-0.411338
1.0,18012.0,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064,0.0057,0.003552,-0.004161,0.001394,-0.006484,-0.046555,-0.022415,-0.075765,-0.044909
1.0,18262.0,0.0,250.0,11.0,15.0,225.834848,75.0,204.6,203.957576,239.781818,0.074009,0.05707,-0.029845,-0.076173,0.06683,0.146158,-0.023394,-0.015404,0.075701,0.116765
3.0,18234.0,500.0,750.0,15.0,15.0,103.324444,2.0,85.888889,128.671111,95.413333,5.494303,1.8777,-5.129477,-2.400899,3.201091,-0.57929,-0.645994,-0.444304,-0.761056,-0.076512
5.0,18655.0,250.0,500.0,21.0,15.0,82.515344,1.0,80.196825,83.339683,84.009524,4.773419,1.82867,1.478177,-1.390682,0.686391,0.01734,-1.448108,-1.846179,-5.148177,-0.303927
2.0,18012.0,750.0,1000.0,15.0,15.0,92.03,0.0,104.826667,102.626667,91.062222,3.835436,-4.31906,-0.627173,1.348781,0.367662,0.677973,0.56116,-0.570631,-0.412184,-0.148172
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842331,-4.342078,-0.629424,1.323364,0.381623,0.772882,0.480962,-0.569983,-0.397561,-0.135589
1.0,18012.0,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064,0.0057,0.003552,-0.004161,0.001394,-0.006484,-0.046555,-0.022415,-0.075765,-0.044909
1.0,18012.0,750.0,1000.0,15.0,15.0,156.288889,0.0,130.275556,179.195556,227.417778,4.135834,-4.288676,-0.615932,1.374406,0.580791,0.454259,0.550087,-0.527551,0.037665,-0.545264
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228707,-0.059637,-1.387302,1.039553,-1.178066,0.456937,0.029317,2.908422,-1.532476,0.730164
3.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32292,-3.924755,0.637764,-1.542051,-0.174484,-1.103674,0.157651,0.49796,0.188784,0.24013
1.0,18406.0,300.0,550.0,10.0,15.0,127.133333,21.0,90.9,103.66,73.353333,0.303387,0.015579,0.005794,0.047339,0.223266,-0.212861,0.002092,0.029019,0.448595,-0.411338
1.0,18012.0,750.0,1000.0,15.0,15.0,45.462222,0.0,49.626667,51.88,55.88,3.839318,-4.33925,-0.63844,1.378909,0.376532,0.697706,0.579223,-0.588405,-0.42785,-0.153792
3.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
1.0,18012.0,750.0,1000.0,15.0,15.0,92.03,0.0,104.826667,102.626667,91.062222,3.835436,-4.31906,-0.627173,1.348781,0.367662,0.677973,0.56116,-0.570631,-0.412184,-0.148172
4.0,18012.0,300.0,550.0,15.0,15.0,140.711111,0.0,80.537778,183.853333,157.742222,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.0,18593.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277921,0.924817,0.544867,0.797217,0.271019,-0.74188,-0.581893,0.081357,-0.13037,-0.631081
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
1.0,18012.0,750.0,1000.0,15.0,15.0,50.113333,0.0,63.062222,53.92,49.577778,3.860126,-4.326059,-0.661896,1.377332,0.364183,0.728692,0.602362,-0.561875,-0.381862,-0.19049
1.0,18012.0,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0,18012.0,0.0,250.0,15.0,15.0,118.386667,0.0,149.2,124.955556,134.604444,1.707832,1.084437,-0.744597,-0.939818,-0.310444,0.879705,1.349912,0.193861,1.019691,0.132218
2.0,18655.0,250.0,500.0,21.0,15.0,84.564021,0.0,93.539683,84.857143,75.295238,4.773419,1.82867,1.478177,-1.390682,0.686391,0.01734,-1.448108,-1.846179,-5.148177,-0.303927
4.0,18012.0,750.0,1000.0,15.0,15.0,234.203333,66.0,202.568889,234.262222,244.982222,1.466182,0.179134,-0.703012,0.096853,0.20244,-0.145954,-0.205068,0.92546,-1.04748,0.860302
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.326276,-3.942327,0.648002,-1.574934,-0.178574,-1.134187,0.162763,0.51432,0.19544,0.249739
1.0,18012.0,300.0,550.0,15.0,15.0,106.173333,0.0,84.328889,93.671111,156.6,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5.0,18199.0,750.0,1000.0,15.0,15.0,241.452222,0.0,240.906667,236.48,233.422222,0.028552,0.021918,0.002284,0.013445,-0.017068,0.020153,-0.004254,-0.020477,0.072221,0.045522
11.0,18779.0,0.0,250.0,22.0,15.0,181.408081,1.0,220.951515,196.218182,127.054545,1.013673,0.70361,-0.89889,-0.153528,0.609595,-0.867764,0.268102,0.006097,0.21029,-0.180994
1.0,18012.0,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.0,18213.0,0.0,250.0,21.0,15.0,121.477778,0.0,115.638095,102.863492,98.073016,1.209129,0.303333,0.324119,-0.388037,-0.68092,0.657044,0.235722,-0.370073,0.504209,0.246673
2.0,18824.0,0.0,250.0,15.0,15.0,149.903333,12.0,107.551111,164.982222,72.08,2.904785,0.415274,0.892433,0.22272,-0.001963,0.276377,-0.472769,0.071067,-0.483299,0.103087
1.0,18024.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.987928,0.708736,-1.516271,-3.008431,-5.64149,0.833666,2.083686,-2.15113,-1.267769,-1.864683
1.0,18531.0,0.0,250.0,19.0,15.0,210.108772,22.0,208.821053,200.666667,175.947368,0.177923,-0.099478,-0.104756,-0.0135,-0.251693,-0.076272,-0.053377,0.039882,-0.055766,0.032227
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.326276,-3.942327,0.648002,-1.574934,-0.178574,-1.134187,0.162763,0.51432,0.19544,0.249739
1.0,18025.0,250.0,500.0,15.0,15.0,137.56,27.0,78.693333,93.04,131.862222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,18278.0,750.0,1000.0,15.0,15.0,83.15,0.0,87.786667,52.546667,81.755556,4.495081,-2.487902,0.291931,-2.124723,0.335654,3.001802,-3.084916,0.427113,0.68664,0.457369
8.0,18262.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012054,0.009861,0.003094,0.000582,-0.005346,0.000441,0.005287,-0.010996,0.039658,-0.017817
2.0,18214.0,250.0,250.0,15.0,15.0,130.683333,0.0,4.297778,161.786667,101.648889,0.001009,0.001134,-0.002916,-0.002351,-0.003967,0.003081,0.001368,0.002934,0.004983,0.000582
1.0,18012.0,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016638,0.017843,-0.068208,-0.064123,0.077422,-0.025979,-0.086949,-0.076893,-0.183668,-0.045641
1.0,18039.0,350.0,600.0,20.0,15.0,124.1175,0.0,59.563333,166.42,142.813333,3.065065,0.874122,1.1332,-0.328934,-0.009464,1.165593,0.523403,-0.003516,-0.304146,0.436589
1.0,18024.0,0.0,250.0,14.0,15.0,164.384524,31.0,217.87619,127.952381,56.890476,2.987928,0.708736,-1.516271,-3.008431,-5.64149,0.833666,2.083686,-2.15113,-1.267769,-1.864683
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.323426,-3.925075,0.639292,-1.543859,-0.173197,-1.103843,0.157618,0.497899,0.188018,0.24101
3.0,18416.0,0.0,250.0,19.0,15.0,167.083333,30.0,116.319298,148.010526,149.003509,0.022481,0.018354,-0.023292,-0.007484,-0.014047,0.031719,0.025413,0.029514,0.051874,-0.034792
1.0,18072.0,0.0,250.0,15.0,15.0,154.872222,0.0,158.866667,159.84,168.848889,1.328416,-0.096744,0.324043,0.085325,-0.22437,-0.356155,-0.310728,0.07419,0.058508,-0.361019
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
66.0,18604.0,350.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46797,1.527981,-1.813873,4.399239,-1.88636,-2.478713,-4.664208,3.113394,0.993591,-6.54167
2.0,18030.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666384,0.34889,-0.403901,-0.343816,-0.719361,0.230841,0.32894,-0.216945,0.115352,0.115174
1.0,18012.0,250.0,500.0,15.0,15.0,130.402222,0.0,154.568889,142.448889,139.311111,2.869373,0.130823,-0.143082,0.005773,-0.012668,0.440892,-0.434321,1.118906,0.40351,0.197173
1.0,18012.0,750.0,1000.0,15.0,15.0,116.838889,0.0,122.44,109.48,93.951111,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
1.0,18012.0,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12.0,18844.0,0.0,250.0,15.0,15.0,218.454444,0.0,209.88,211.382222,197.555556,4.639127,0.658374,-0.031303,0.963903,-1.02604,-0.061261,-0.495422,0.539668,0.53707,-0.762857
2.0,18247.0,750.0,1000.0,15.0,15.0,126.94,9.0,115.288889,70.991111,66.48,4.583217,-0.619774,-0.345326,0.584106,-0.584327,-0.183328,-0.903733,0.781746,-0.070205,0.110886
3.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990809,-3.840736,1.166064,-1.4878,-0.113717,-1.0985,-0.046574,0.448311,-0.071886,0.216293
1.0,18012.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514172,-0.306615,-0.62143,0.420254,-0.08749,0.086237,-0.008325,0.159922,0.010067,-0.282014
1.0,18234.0,500.0,750.0,15.0,15.0,140.445926,0.0,131.417778,165.017778,124.902222,5.494303,1.8777,-5.129477,-2.400899,3.201091,-0.57929,-0.645994,-0.444304,-0.761056,-0.076512
1.0,18012.0,750.0,1000.0,15.0,15.0,41.807778,0.0,63.524444,45.4,36.862222,3.832611,-4.306494,-0.621007,1.329651,0.362058,0.666324,0.550792,-0.558478,-0.403278,-0.143068
2.0,18073.0,500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.485497,0.859366,0.243367,-0.007486,-0.229273,0.478939,0.392269,0.596514,-0.390577,0.103145
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.838702,-4.333002,-0.634543,1.370809,0.374124,0.691203,0.571398,-0.583356,-0.422985,-0.154584
3.0,18012.0,250.0,500.0,11.0,15.0,79.706061,0.0,107.612121,81.478788,80.012121,7.587627,2.101654,1.865797,0.028502,-0.252752,0.785739,-0.088766,-0.943836,-0.950556,0.760558
3.0,18811.0,750.0,1000.0,15.0,15.0,154.057778,19.0,66.608889,131.528889,163.093333,1.166668,0.551164,0.088035,-0.341493,0.154725,0.368694,0.009806,-0.115916,-0.195378,0.12018
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
1.0,18593.0,750.0,1000.0,15.0,15.0,204.265556,85.0,197.968889,223.897778,140.195556,8.530446,0.54903,2.027547,0.569133,2.018007,-2.009145,-1.555746,-0.499527,-0.023819,-2.039474
1.0,18012.0,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.323426,-3.925075,0.639292,-1.543859,-0.173197,-1.103843,0.157618,0.497899,0.188018,0.24101
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.843043,-4.340078,-0.634811,1.322959,0.381037,0.771433,0.487365,-0.564126,-0.39305,-0.137342
1.0,18012.0,750.0,1000.0,15.0,15.0,83.794444,0.0,70.626667,90.457778,66.142222,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
1.0,18213.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513561,-0.094826,-0.207889,-0.303994,-1.031744,0.393657,-0.025545,-0.831524,1.119256,0.4421
1.0,18214.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005811,0.004097,-0.009685,0.016274,-0.029782,-0.039179,-0.033354,-0.021555,0.00945,0.026953
1.0,18113.0,100.0,350.0,12.0,15.0,51.618056,0.0,80.844444,53.011111,24.927778,2.627021,0.582178,0.694767,-0.402197,-0.728967,0.44448,0.340789,-0.137315,0.419671,-0.285771
1.0,18214.0,250.0,250.0,15.0,15.0,127.197778,0.0,14.484444,145.608889,93.697778,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.0,18649.0,0.0,250.0,21.0,17.0,67.97409,0.0,7.229692,3.501401,6.165266,0.844937,0.216517,-0.350888,-0.551556,-0.281302,0.551461,-0.002906,-0.219524,0.885137,-0.282287
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.832529,-4.305882,-0.620636,1.328281,0.361656,0.666475,0.548942,-0.556867,-0.402837,-0.142564
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.326276,-3.942327,0.648002,-1.574934,-0.178574,-1.134187,0.162763,0.51432,0.19544,0.249739
5.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322519,-3.922854,0.63665,-1.538606,-0.173989,-1.100495,0.157094,0.496198,0.187951,0.239235
1.0,18012.0,300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.0,18148.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.358385,-0.059832,-1.271099,0.498501,-0.140516,-0.516549,0.083088,0.654236,-0.149967,-0.251005
1.0,18705.0,0.0,250.0,15.0,15.0,113.767407,0.0,147.524444,150.644444,43.133333,0.578527,0.562113,-0.444608,-0.324083,0.089289,0.097976,0.548591,0.214068,-0.119071,0.107396
1.0,18406.0,300.0,550.0,10.0,15.0,133.966667,15.0,125.32,119.186667,50.733333,0.303387,0.015579,0.005794,0.047339,0.223266,-0.212861,0.002092,0.029019,0.448595,-0.411338
24.0,18536.0,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,18012.0,250.0,500.0,15.0,15.0,74.544444,0.0,13.635556,10.791111,18.751111,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.803372,-4.205129,-0.089966,1.432149,0.64355,0.465158,0.351154,-0.582647,-0.220804,-0.5697
3.0,18805.0,0.0,250.0,15.0,15.0,145.613333,2.0,97.64,176.697778,162.502222,3.004446,-0.058981,-0.65829,-0.193652,0.596699,-0.354124,-0.326734,-0.152306,-0.59744,-0.76513
2.0,18593.0,750.0,1000.0,15.0,15.0,107.313333,0.0,63.191111,59.355556,51.706667,1.560144,-0.632891,-0.085999,0.464376,0.111012,0.008026,-0.147412,0.102728,0.039614,0.312762
3.0,18234.0,500.0,750.0,15.0,15.0,94.478519,0.0,76.493333,116.546667,90.395556,5.494303,1.8777,-5.129477,-2.400899,3.201091,-0.57929,-0.645994,-0.444304,-0.761056,-0.076512
2.0,18012.0,750.0,1000.0,15.0,15.0,42.743333,0.0,55.453333,40.968889,23.973333,3.838101,-4.333059,-0.634955,1.36989,0.373812,0.691949,0.573856,-0.582701,-0.423373,-0.151852
1.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.836548,-4.318092,-0.631772,1.34561,0.367442,0.683369,0.560683,-0.563735,-0.407403,-0.14836
1.0,18234.0,500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.494303,1.8777,-5.129477,-2.400899,3.201091,-0.57929,-0.645994,-0.444304,-0.761056,-0.076512
3.0,18655.0,250.0,500.0,21.0,15.0,112.077249,0.0,128.24127,128.409524,79.580952,4.773419,1.82867,1.478177,-1.390682,0.686391,0.01734,-1.448108,-1.846179,-5.148177,-0.303927
1.0,18012.0,750.0,1000.0,15.0,15.0,79.83,0.0,81.835556,90.875556,24.2,3.842483,-4.331049,-0.631968,1.313335,0.374747,0.759035,0.478348,-0.562676,-0.382105,-0.139558
3.0,18012.0,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.772115,1.889998,1.72259,0.053007,0.034106,0.172757,-0.224487,0.777275,-0.8326,0.699791
2.0,18658.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.791629,-0.728764,0.42678,0.236143,-0.167698,0.321846,-1.081546,0.035219,0.202912,0.094242
1.0,18499.0,0.0,250.0,26.0,15.0,94.301282,0.0,106.238462,85.648718,74.848718,9.799868,0.842462,-2.137755,0.919803,0.449358,0.094323,0.923646,0.667637,0.962701,-0.787847
2.0,18012.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834877,-4.316005,-0.624703,1.339985,0.366437,0.680759,0.55091,-0.565507,-0.407905,-0.145742
1.0,18213.0,0.0,250.0,20.0,15.0,134.520833,0.0,127.103333,108.47,131.693333,0.682186,-0.159487,-0.335357,-0.583607,-0.918074,0.750331,0.370525,-0.452896,0.922368,0.411991
