id,FT0000,FT0001,FT0002,FT0003,FT0004,FT0005,FT0006,FT0007,FT0008,FT0009
7ee8c989c92508d9cc4a2c3a51c936e2,0.622245,0.025005,0.025008,0.025000,0.025008,0.025000,0.177719,0.025005,0.025000,0.025009
95a199d6f600b23cc82b62ecbd415649,0.003031,0.918286,0.003031,0.003031,0.003031,0.003031,0.003031,0.003031,0.003031,0.057465
f88c5ee7f24bc3e1832a527d345482e7,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000
92ff01085e9d9ed7650e867519ee68e9,0.003334,0.003334,0.003334,0.003334,0.003333,0.969997,0.003334,0.003334,0.003333,0.003334
d8cac42120608d40a22c87060e80c616,0.005000,0.732590,0.227409,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
8a79f5dd0b16fcb83b477746e43bccc0,0.002174,0.002174,0.002174,0.313990,0.002174,0.002174,0.668617,0.002174,0.002174,0.002174
7bab8da0536d5da5d0cb4e0475c96a85,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
c503a849c9b9fbb1f65d81ceb4f9290a,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704
0841be7870a97ab267e70bc2df53d813,0.012501,0.012500,0.887494,0.012501,0.012500,0.012501,0.012501,0.012501,0.012500,0.012501
929963713e25ec7147250f7ea4821713,0.003226,0.003226,0.003226,0.003226,0.003226,0.850578,0.003226,0.003226,0.003226,0.123614
f172cd47f6156e3c6f9c19998ac7e433,0.011114,0.011112,0.011113,0.011112,0.011114,0.011111,0.011113,0.778361,0.011111,0.132740
d885f9d925bdfde3aece4a436a37522e,0.812645,0.120678,0.008335,0.008334,0.008335,0.008334,0.008335,0.008336,0.008334,0.008334
6ee3439a16b69b86eff8450ae4ba5a38,0.890940,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.100977,0.001010,0.001010
cbc78c0c838e37400475da7638aa5574,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
08b39ca5d72a8bb04c9e0b12f0ea7f06,0.002501,0.121076,0.002501,0.002501,0.002501,0.002500,0.163845,0.697574,0.002501,0.002500
0729a4c365c90f37f1d1f68ff4bdb405,0.007694,0.007694,0.007693,0.007694,0.007694,0.007693,0.007693,0.007694,0.930754,0.007697
9153befcd18397dbaf91679ff2605c1c,0.014286,0.014286,0.014286,0.014286,0.014286,0.014286,0.014286,0.014286,0.871428,0.014286
4a23f54e4f849c0414b8a2975d0864ce,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
54ca27b37fbf7b7fb1574b5f3967a94f,0.001563,0.001563,0.001563,0.001563,0.122738,0.001563,0.450896,0.198319,0.001563,0.218671
0f295f777d765bfb0b6a34494db559c6,0.002942,0.002942,0.002942,0.002941,0.002942,0.002942,0.973524,0.002942,0.002942,0.002941
035dc881381ca26513b043a47eb48712,0.003125,0.003125,0.003125,0.971873,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
3ec56014e00288a8c251ce1f05917aeb,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000
1ed2fb3e17f5d6ca7e7f13ac4938a4ac,0.002941,0.002941,0.002941,0.973528,0.002941,0.002941,0.002941,0.002941,0.002941,0.002941
fe53480e070977c4a5262190c3368073,0.001282,0.001282,0.001282,0.001282,0.988459,0.001282,0.001282,0.001282,0.001283,0.001282
b5657e5e4dbbd3e22e96ec2205feda9d,0.989154,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205,0.001205
49368712d4275b73954b98899e123d7b,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000
7672922bdbf70e57daecc5b3ead7236f,0.012501,0.012501,0.012502,0.012501,0.012502,0.012500,0.012502,0.887490,0.012500,0.012501
7e9e95ee5e32da176faafc12f9e5d937,0.003030,0.003030,0.003030,0.972726,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030
d21dd405463e5b422e068c666cb3e72e,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.983332,0.001852,0.001852,0.001852
48484f20899f417be81cbed20c5aa2f5,0.979065,0.002326,0.002326,0.002326,0.002326,0.002326,0.002326,0.002326,0.002326,0.002326
fc6de18fd10c601f75c6c9abd7b53b6e,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
5789bf2cd93e68842435a0cc146d05e9,0.002174,0.002174,0.002174,0.002174,0.247025,0.002174,0.615770,0.121986,0.002174,0.002174
2d8e94a44fcbbd5fc0bf474da2aa5379,0.025004,0.025000,0.025004,0.025004,0.025003,0.025002,0.025002,0.774975,0.025004,0.025002
8d07b797e18aea9f98c9bc46c40949a9,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704
569bd4e05f1fd20ef98ac916e908eb98,0.025005,0.025001,0.025003,0.025000,0.025008,0.025000,0.025004,0.774976,0.025001,0.025002
5febdf994a2d9158cc935a9dfff4b42a,0.979065,0.002326,0.002326,0.002326,0.002326,0.002326,0.002326,0.002326,0.002326,0.002326
df2d41ebba0da3febb54ad363f42cff5,0.014287,0.014288,0.014286,0.014286,0.014287,0.014286,0.014287,0.871421,0.014287,0.014286
e95090f3681d5ef6a5caa73269db337c,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000
ef60b51a17979b28dce4d4f6f26add4c,0.747765,0.009093,0.009093,0.009094,0.009093,0.179491,0.009094,0.009094,0.009092,0.009092
b25aa1b49e7e7a5e1628981e5f15b477,0.003031,0.003031,0.003031,0.003031,0.003031,0.003031,0.003031,0.003031,0.003031,0.972723
e88571900db3333cb7c425b7b373366f,0.966657,0.003704,0.003705,0.003706,0.003704,0.003705,0.003705,0.003705,0.003705,0.003704
c85abfed8947cfb8a03a54b66c64913e,0.003449,0.968959,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449,0.003449
0f47ec565eaa808dbdbc2d75be9135d2,0.785312,0.000419,0.000419,0.000418,0.000419,0.000418,0.000419,0.211340,0.000418,0.000418
f39772c166e0343f1c5f0dfe5828db35,0.002778,0.974995,0.002778,0.002779,0.002778,0.002778,0.002778,0.002778,0.002778,0.002779
06bfb16d6f356abdae609c92dcc394b2,0.336711,0.007693,0.007693,0.007694,0.537656,0.007693,0.007693,0.071780,0.007694,0.007694
9c242e2c46617917373d895d0dc04136,0.183331,0.016667,0.016667,0.016667,0.683336,0.016667,0.016667,0.016667,0.016667,0.016667
aa5484fe30ce76f38ec5c500da71d6c1,0.009092,0.009091,0.009092,0.009094,0.009092,0.009091,0.009093,0.699281,0.227983,0.009091
595c80b2ae38787a3f1d75c790fa4133,0.007143,0.007143,0.007143,0.007144,0.007143,0.007143,0.007144,0.007143,0.935709,0.007143
60b50b600ec3f8a1c3a0714bb6f6f14d,0.003031,0.003030,0.003031,0.003031,0.003031,0.003031,0.003031,0.261813,0.003031,0.713941
6bf8a83e3f11a0724d7680bfea8dd2ec,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
a1d842108aef150fcc8909210caae3f1,0.001299,0.001299,0.001299,0.001299,0.001299,0.001299,0.001299,0.001299,0.001299,0.988309
7c061a96ce1bff2255f3e755c75ad97f,0.774958,0.025010,0.025005,0.025000,0.025005,0.025000,0.025000,0.025000,0.025021,0.025001
1cce806b12727422d799fd60a3381b0d,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704
82e40cab680f0ab8f62fcc3e06bfa52a,0.003334,0.003334,0.003334,0.003334,0.003334,0.887429,0.003335,0.003334,0.003334,0.085898
6722c352323890208daa74cb5f79ac09,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704
5e04e3f6f4830f7c6659b6d3a66b12a2,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000
9f7be3821549a84dbc71778962936527,0.001923,0.001923,0.001923,0.001923,0.001923,0.001923,0.982691,0.001923,0.001923,0.001923
628f9e45bec4c8744fb62dfb9ac4cc0d,0.005556,0.005556,0.005556,0.061752,0.005556,0.005556,0.116807,0.782548,0.005556,0.005557
e4ee77a01273cfd824d8d8c956251121,0.004349,0.004349,0.485017,0.004351,0.004349,0.004348,0.004350,0.480189,0.004349,0.004350
b24631de5551c1ebf1139ab0546a5f52,0.025000,0.025000,0.025000,0.025009,0.025000,0.025000,0.274991,0.025000,0.525000,0.025000
aa3130df638c4b210034302950dfc4ec,0.002041,0.002041,0.002041,0.002041,0.002041,0.043384,0.940285,0.002041,0.002041,0.002042
f87f0e35763c33b4a81251467d8988e9,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000
09ce96fd1d01a6f215d422c1e939defc,0.007143,0.007143,0.007143,0.007143,0.007143,0.935712,0.007143,0.007143,0.007143,0.007143
80e934bd0b548acd188aa5506baaba35,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
f6a0ec8d61f441644078031b7467dbdb,0.003572,0.003572,0.003572,0.882673,0.003572,0.003572,0.003572,0.088754,0.003572,0.003572
75fb415b1fe1ebce1f5781db0206b0a4,0.025000,0.025000,0.025000,0.274995,0.025000,0.025000,0.025000,0.025000,0.525005,0.025000
4a84083bb53496e0d4fe3bbc9ff4ad71,0.317574,0.001755,0.096842,0.101323,0.001755,0.001755,0.001755,0.001755,0.172602,0.302885
43804878e7e61877a64d7cd3eea8edc9,0.020001,0.020000,0.020000,0.020008,0.020000,0.020000,0.020001,0.020000,0.819990,0.020000
f5cf2802477bad9184220b664c5bd046,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
46508fef6c6b133449716654f871a205,0.003031,0.003034,0.003031,0.972722,0.003030,0.003030,0.003031,0.003031,0.003030,0.003030
044c87cec644cc3fab231ef6bd481306,0.274352,0.694869,0.003847,0.003848,0.003847,0.003847,0.003848,0.003847,0.003847,0.003847
b798b66207a92fea2bd2eea90fae856e,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
4113fbec314a67191824d132ae3767ed,0.003449,0.003448,0.003448,0.003449,0.003448,0.968964,0.003448,0.003448,0.003448,0.003449
75ca5929edd58a62d057c79eaa2f9340,0.003031,0.844540,0.131214,0.003031,0.003030,0.003030,0.003030,0.003030,0.003031,0.003031
5158c7dba6c316399766c431f9aeaeeb,0.003448,0.003448,0.003449,0.968963,0.003448,0.003448,0.003448,0.003448,0.003448,0.003449
3316d1c1811644242587e308bcddb74a,0.003226,0.003226,0.003226,0.935382,0.003226,0.003226,0.003226,0.003227,0.038809,0.003226
4c73e88da3fe16f0ae7c76766ef1c36c,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.274998,0.525002,0.025000
a11b938d00965fdac3f6453987c69bcf,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
0277fb83583dc6285c99384aab40f919,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
308eaee1ba7b0762e3386bb2c8fe5845,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
f0a9be8fe127e81bb246e0a9cc1bbada,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
29cb13d72dba0e92549c14b03c352def,0.011113,0.603124,0.011112,0.011112,0.011112,0.011112,0.307975,0.011113,0.011114,0.011113
f95a13c35a25d2393875e0cec3326e43,0.003226,0.003227,0.003226,0.003226,0.003226,0.896222,0.003226,0.077967,0.003226,0.003227
0e9493cd0867905f3df6823e2ca167af,0.503470,0.002858,0.002858,0.002857,0.002858,0.002858,0.190025,0.217612,0.002857,0.071747
e49a6d5fdb71100c9ecd4e64e1de00d9,0.935703,0.007144,0.007144,0.007145,0.007144,0.007143,0.007144,0.007145,0.007145,0.007143
aa5eeba4655577b12a9c2e289f8253ac,0.020004,0.020006,0.020009,0.020004,0.020008,0.020005,0.020005,0.020007,0.819950,0.020003
a72546f220cb22bc675542ea8fe4e51d,0.001389,0.001389,0.096752,0.001389,0.001389,0.001389,0.001389,0.892135,0.001389,0.001389
241df151c39c14eb81e0a91dfb393591,0.002942,0.002941,0.002941,0.973527,0.002941,0.002941,0.002941,0.002942,0.002941,0.002941
2d7e2048b910c23ba7fd855cf887abbf,0.239492,0.383636,0.012501,0.012500,0.012501,0.012502,0.012500,0.184728,0.117140,0.012500
55ce9f2bd343a94380a67b07d71d50e6,0.002502,0.002500,0.002500,0.002500,0.002501,0.002501,0.002501,0.977493,0.002501,0.002500
ff3822d61b91baf347e74173525d144d,0.025003,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.274996,0.525001,0.025000
11db4296d196f7b9799d9a2d16753f66,0.559284,0.001588,0.001588,0.001588,0.001588,0.053015,0.001588,0.376587,0.001588,0.001588
1030f6f091fb6bfac7cd78cfe6523f42,0.003449,0.003449,0.003449,0.003449,0.003449,0.902700,0.003449,0.069708,0.003449,0.003449
c223127e6cae1cdac304625849034341,0.003125,0.003125,0.003125,0.971874,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125
40d0758db9adaedd6a963c9c589b95ca,0.003572,0.003572,0.003572,0.928463,0.003572,0.042964,0.003572,0.003572,0.003572,0.003572
8905f2d17341b0dfaf84a6e3deaf7299,0.950156,0.002222,0.002222,0.002222,0.002222,0.002222,0.002223,0.032065,0.002223,0.002223
58994245b1323580e55ec068025b8672,0.002941,0.002941,0.002941,0.973528,0.002941,0.002941,0.002941,0.002941,0.002941,0.002941
f0241cd537e20ea18f5c5c22d292aef3,0.002326,0.002326,0.002326,0.054974,0.061089,0.108917,0.002326,0.761064,0.002326,0.002326
26c0029ed1b2801ce91fdae51f7673b2,0.005556,0.774190,0.181365,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556,0.005556
4750cce56473b02558ff1b031007472b,0.012500,0.012501,0.012501,0.012507,0.012501,0.181741,0.012500,0.012501,0.718248,0.012500
bdebb4085a05971ce0d3ce99198f67f9,0.003846,0.829604,0.096647,0.003846,0.003846,0.046825,0.003846,0.003846,0.003846,0.003847
b6ba4029b500ff7f86619e2ac5d23b47,0.003030,0.003030,0.003030,0.938820,0.003030,0.036936,0.003030,0.003030,0.003030,0.003030
d7d5b1fb05b6a305214354e9bbdc481b,0.020004,0.489638,0.020001,0.020003,0.020001,0.350337,0.020001,0.020013,0.020001,0.020002
57304529ee9ff2d2b411e72999b6b01f,0.003704,0.003704,0.003704,0.966665,0.003704,0.003704,0.003704,0.003704,0.003704,0.003704
495edab07cbce04da7857cb8f9d31741,0.001695,0.167986,0.001695,0.072958,0.001695,0.194872,0.001695,0.351602,0.204106,0.001696
72ec852354b4c1a938575a8c6808a53f,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000
3e7022873ce81598b4f838fd48d96546,0.002942,0.002942,0.002942,0.002941,0.002942,0.973525,0.002941,0.002942,0.002941,0.002941
b6c6f21fc5f3e48ee1c45eeac01eeaf2,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
5066873dfe0fc701a0d2bb0b615b69ef,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.983332,0.001852,0.001852,0.001852
890aa16bc10b320c9b4f9cbb9f593a8a,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
40f7fb41991e2383eeb952f0bc9e900e,0.003572,0.003574,0.003572,0.003572,0.003572,0.967853,0.003572,0.003572,0.003572,0.003572
2e2dd205910524b1a3004b514e8dcda6,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.550000,0.050000
2a6b4e49e28f51bd19ca503e2ed66617,0.025000,0.275000,0.025000,0.025000,0.025000,0.025000,0.025000,0.025000,0.525000,0.025000
8dd0d249bcc55d432faed9a0107dffd7,0.002858,0.002858,0.002858,0.002858,0.002858,0.002857,0.002858,0.974281,0.002857,0.002858
2d6ce8ce8a708eddee751f751b3877dc,0.591568,0.012501,0.012500,0.012500,0.012501,0.142867,0.178060,0.012502,0.012500,0.012500
2d65d2aa720f7a48d915d4edc63b638d,0.020003,0.020000,0.020002,0.020000,0.219985,0.420010,0.020007,0.020001,0.219992,0.020000
6ea330addcb92c04956cb387e103830b,0.009094,0.567382,0.009093,0.009093,0.009093,0.009093,0.359874,0.009093,0.009092,0.009094
ead22c302b817fa9e86af98a44bf04dc,0.533691,0.010001,0.010002,0.010000,0.010001,0.010002,0.235288,0.010004,0.161007,0.010002
409832b43af3c53ff780969464f108ba,0.177462,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.808743,0.001724,0.001724
cd03fa0b5e6be144a0581d2c5d39007c,0.141001,0.012501,0.012501,0.012508,0.012502,0.012502,0.012500,0.012501,0.758984,0.012500
8dc7b29e2e57d079837c36a627960e65,0.971107,0.001150,0.001150,0.019696,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150
163fef32f48bd9a3d2e2c2aefe80a804,0.003226,0.003226,0.003226,0.003226,0.003226,0.970966,0.003226,0.003226,0.003226,0.003226
c48f39c830a62c836d7e30c026a0c9e2,0.025009,0.025000,0.524994,0.025000,0.025000,0.025000,0.025000,0.025003,0.274994,0.025000
ae905fc0cd5c7e394a51c7250b831c7b,0.003572,0.003572,0.003572,0.967856,0.003572,0.003572,0.003572,0.003572,0.003572,0.003572
78c65e8b865d9298843cb1f2c429c25f,0.002857,0.002857,0.002858,0.002858,0.002858,0.002858,0.002858,0.002857,0.002857,0.974282
7de78f9189fab901aeb4c056f2dc7d00,0.002175,0.002174,0.786882,0.195722,0.002175,0.002174,0.002175,0.002174,0.002175,0.002174
f580d4c627d49002e46f8fef634817d4,0.963996,0.004000,0.004001,0.004000,0.004001,0.004001,0.004000,0.004000,0.004000,0.004000
b852bae7b59cd26379e362c0e5e945a5,0.004763,0.004762,0.004762,0.004763,0.333763,0.628138,0.004763,0.004762,0.004762,0.004763
4ac5ee022dc6b37b3997b3b59c06e38d,0.004546,0.004546,0.959088,0.004546,0.004546,0.004546,0.004546,0.004546,0.004546,0.004546
5e1c099b16264c93b78c1e7e82dfa280,0.003334,0.003333,0.003334,0.003334,0.003334,0.969998,0.003334,0.003334,0.003333,0.003334
53370d43fe46cc560e39c5feb0547b4a,0.030523,0.000991,0.961554,0.000990,0.000990,0.000990,0.000990,0.000990,0.000990,0.000990
179da2721bda873f0f9bd0a54683b5a8,0.003449,0.003448,0.003449,0.003449,0.003449,0.968961,0.003450,0.003449,0.003448,0.003449
b6208bc5b6c72a400e00426e00beb66f,0.003449,0.003449,0.003449,0.003449,0.082837,0.889571,0.003449,0.003449,0.003449,0.003449
0cca3a34a450de9de604e0df275c6b67,0.002942,0.002941,0.002943,0.973526,0.002941,0.002941,0.002941,0.002942,0.002941,0.002941
b9756b685136a16dcaa49040a99233e9,0.020001,0.020000,0.020000,0.020000,0.020002,0.020000,0.255239,0.020000,0.584759,0.020000
d07f6844c1709c0310fd00260068571d,0.481667,0.005001,0.005001,0.005000,0.005001,0.478328,0.005001,0.005001,0.005001,0.005001
7757a05926aa2961a62e02e698413f81,0.471874,0.002174,0.002175,0.002175,0.002174,0.052143,0.460760,0.002175,0.002175,0.002175
533f38936f8ee26dd6499c6f5e1cc8f6,0.001429,0.001429,0.001429,0.001429,0.987141,0.001429,0.001429,0.001429,0.001429,0.001429
